278,265
273,259
265,257
257,255
250,253
243,248
237,244
230,239
224,233
219,227
211,227
203,228
196,223
190,218
183,217
178,212
176,204
169,199
167,192
161,188
154,184
152,178
149,171
141,167
133,165
128,158
127,151
131,143
132,135
125,130
123,122
126,115
124,107
120,100
117,93
111,90
104,89
98,87
90,83
84,79
79,72
77,65
77,58
74,51
67,46
64,40
58,38
54,30
47,26
39,29
34,22
26,20
25,12
18,7
11,3
3,3
